nct_id,ctgov_group_code,arm_name_bas,same_name_as_drug_compare,name_drug_compare,classification,category,title,description,units,param_type,param_value,dispersion_type,dispersion_value
NCT00699192,B2,Amlodipine/Valsartan 5/40 mg,TRUE,Amlodipine/Valsartan 5/40 mg,,,Age,,years,Mean,71.6,Standard Deviation,5.38
NCT00699192,B3,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,,,Age,,years,Mean,71.4,Standard Deviation,5.44
NCT00699192,B4,Total,FALSE,,,,Age,,years,Mean,71.6,Standard Deviation,5.27
NCT00699192,B1,Amlodipine/Valsartan 5/80 mg,TRUE,Amlodipine/Valsartan 5/80 mg,Male,,Gender,,participants,Number,123,,NA
NCT00699192,B1,Amlodipine/Valsartan 5/80 mg,TRUE,Amlodipine/Valsartan 5/80 mg,Female,,Gender,,participants,Number,152,,NA
NCT00699192,B2,Amlodipine/Valsartan 5/40 mg,TRUE,Amlodipine/Valsartan 5/40 mg,Male,,Gender,,participants,Number,134,,NA
NCT00699192,B2,Amlodipine/Valsartan 5/40 mg,TRUE,Amlodipine/Valsartan 5/40 mg,Female,,Gender,,participants,Number,138,,NA
NCT00699192,B3,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,Male,,Gender,,participants,Number,130,,NA
NCT00699192,B3,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,Female,,Gender,,participants,Number,142,,NA
NCT00699192,B4,Total,FALSE,,Male,,Gender,,participants,Number,387,,NA
NCT00699192,B4,Total,FALSE,,Female,,Gender,,participants,Number,432,,NA
NCT00705575,B1,Aliskiren/Hydrochlorothiazide (HCTZ) (300/25 mg),FALSE,,,,Age,,years,Mean,57.4,Standard Deviation,10.33
NCT00705575,B2,Aliskiren (300 mg),TRUE,Aliskiren (300 mg),,,Age,,years,Mean,56.4,Standard Deviation,10.73
NCT00705575,B3,Total,FALSE,,,,Age,,years,Mean,56.9,Standard Deviation,10.53
NCT00705575,B1,Aliskiren/Hydrochlorothiazide (HCTZ) (300/25 mg),FALSE,,Male,,Gender,,participants,Number,180,,NA
NCT00705575,B1,Aliskiren/Hydrochlorothiazide (HCTZ) (300/25 mg),FALSE,,Female,,Gender,,participants,Number,169,,NA
NCT00705575,B2,Aliskiren (300 mg),TRUE,Aliskiren (300 mg),Male,,Gender,,participants,Number,167,,NA
NCT00705575,B2,Aliskiren (300 mg),TRUE,Aliskiren (300 mg),Female,,Gender,,participants,Number,172,,NA
NCT00705575,B3,Total,FALSE,,Male,,Gender,,participants,Number,347,,NA
NCT00705575,B3,Total,FALSE,,Female,,Gender,,participants,Number,341,,NA
NCT00706134,B1,Placebo,TRUE,Placebo,â‰¥ 75 years of age,,"Age, Customized",,Participants,Number,61,,NA
NCT00706134,B1,Placebo,TRUE,Placebo,â‰¥ 65 and < 75 years of age,,"Age, Customized",,Participants,Number,128,,NA
NCT00706134,B2,Aliskiren 75 mg,TRUE,Aliskiren 75 mg,â‰¥ 75 years of age,,"Age, Customized",,Participants,Number,61,,NA
NCT00706134,B2,Aliskiren 75 mg,TRUE,Aliskiren 75 mg,â‰¥ 65 and < 75 years of age,,"Age, Customized",,Participants,Number,131,,NA
NCT00706134,B3,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,â‰¥ 75 years of age,,"Age, Customized",,Participants,Number,60,,NA
NCT00706134,B3,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,â‰¥ 65 and < 75 years of age,,"Age, Customized",,Participants,Number,129,,NA
NCT00706134,B4,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,â‰¥ 75 years of age,,"Age, Customized",,Participants,Number,57,,NA
NCT00706134,B4,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,â‰¥ 65 and < 75 years of age,,"Age, Customized",,Participants,Number,129,,NA
NCT00706134,B5,Total,FALSE,,â‰¥ 75 years of age,,"Age, Customized",,Participants,Number,239,,NA
NCT00706134,B5,Total,FALSE,,â‰¥ 65 and < 75 years of age,,"Age, Customized",,Participants,Number,517,,NA
NCT00706134,B1,Placebo,TRUE,Placebo,Male,,Gender,,Participants,Number,89,,NA
NCT00706134,B1,Placebo,TRUE,Placebo,Female,,Gender,,Participants,Number,100,,NA
NCT00706134,B2,Aliskiren 75 mg,TRUE,Aliskiren 75 mg,Male,,Gender,,Participants,Number,83,,NA
NCT00706134,B2,Aliskiren 75 mg,TRUE,Aliskiren 75 mg,Female,,Gender,,Participants,Number,109,,NA
NCT00706134,B3,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,Male,,Gender,,Participants,Number,83,,NA
NCT00706134,B3,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,Female,,Gender,,Participants,Number,106,,NA
NCT00706134,B4,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Male,,Gender,,Participants,Number,84,,NA
NCT00706134,B4,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Female,,Gender,,Participants,Number,102,,NA
NCT00706134,B5,Total,FALSE,,Male,,Gender,,Participants,Number,339,,NA
NCT00706134,B5,Total,FALSE,,Female,,Gender,,Participants,Number,417,,NA
NCT00739973,B1,Placebo,TRUE,Placebo,,,Age,,years,Mean,53.7,Standard Deviation,10.32
NCT00739973,B10,Total,FALSE,,,,Age,,years,Mean,54.1,Standard Deviation,10.65
NCT00739973,B2,Aliskiren 150 mg,FALSE,,,,Age,,years,Mean,54.3,Standard Deviation,11.07
NCT00739973,B3,Aliskiren 300 mg,FALSE,,,,Age,,years,Mean,54.0,Standard Deviation,9.99
NCT00739973,B4,Amlodipine 5 mg,FALSE,,,,Age,,years,Mean,54.2,Standard Deviation,11.61
NCT00739973,B5,Amlodipine 10 mg,FALSE,,,,Age,,years,Mean,55.0,Standard Deviation,10.34
NCT00739973,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,,,Age,,years,Mean,53.9,Standard Deviation,10.82
NCT00739973,B7,Aliskiren/Amlodipine 150/10 mg,FALSE,,,,Age,,years,Mean,53.0,Standard Deviation,10.59
NCT00739973,B8,Aliskiren/Amlodipine 300/5 mg,FALSE,,,,Age,,years,Mean,54.8,Standard Deviation,10.29
NCT00739973,B9,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,,,Age,,years,Mean,54.4,Standard Deviation,10.86
NCT00739973,B1,Placebo,TRUE,Placebo,Male,,Gender,,participants,Number,90,,NA
NCT00739973,B1,Placebo,TRUE,Placebo,Female,,Gender,,participants,Number,108,,NA
NCT00739973,B10,Total,FALSE,,Male,,Gender,,participants,Number,858,,NA
NCT00739973,B10,Total,FALSE,,Female,,Gender,,participants,Number,830,,NA
NCT00739973,B2,Aliskiren 150 mg,FALSE,,Male,,Gender,,participants,Number,119,,NA
NCT00739973,B2,Aliskiren 150 mg,FALSE,,Female,,Gender,,participants,Number,76,,NA
NCT00739973,B3,Aliskiren 300 mg,FALSE,,Male,,Gender,,participants,Number,95,,NA
NCT00739973,B3,Aliskiren 300 mg,FALSE,,Female,,Gender,,participants,Number,108,,NA
NCT00739973,B4,Amlodipine 5 mg,FALSE,,Male,,Gender,,participants,Number,99,,NA
NCT00739973,B4,Amlodipine 5 mg,FALSE,,Female,,Gender,,participants,Number,86,,NA
NCT00739973,B5,Amlodipine 10 mg,FALSE,,Male,,Gender,,participants,Number,87,,NA
NCT00739973,B5,Amlodipine 10 mg,FALSE,,Female,,Gender,,participants,Number,94,,NA
NCT00739973,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,Male,,Gender,,participants,Number,97,,NA
NCT00739973,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,Female,,Gender,,participants,Number,84,,NA
NCT00739973,B7,Aliskiren/Amlodipine 150/10 mg,FALSE,,Male,,Gender,,participants,Number,87,,NA
NCT00739973,B7,Aliskiren/Amlodipine 150/10 mg,FALSE,,Female,,Gender,,participants,Number,96,,NA
NCT00739973,B8,Aliskiren/Amlodipine 300/5 mg,FALSE,,Male,,Gender,,participants,Number,78,,NA
NCT00739973,B8,Aliskiren/Amlodipine 300/5 mg,FALSE,,Female,,Gender,,participants,Number,100,,NA
NCT00739973,B9,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,Male,,Gender,,participants,Number,106,,NA
NCT00739973,B9,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,Female,,Gender,,participants,Number,78,,NA
NCT00760266,B1,Aliskiren/HCTZ,FALSE,,,,Age,,years,Mean,64.5,Standard Deviation,7.57
NCT00760266,B2,HCTZ,FALSE,,,,Age,,years,Mean,65.1,Standard Deviation,6.96
NCT00760266,B3,Total,FALSE,,,,Age,,years,Mean,64.8,Standard Deviation,7.27
NCT00760266,B1,Aliskiren/HCTZ,FALSE,,Male,,Gender,,participants,Number,101,,NA
NCT00760266,B1,Aliskiren/HCTZ,FALSE,,Female,,Gender,,participants,Number,127,,NA
NCT00760266,B2,HCTZ,FALSE,,Male,,Gender,,participants,Number,123,,NA
NCT00760266,B2,HCTZ,FALSE,,Female,,Gender,,participants,Number,100,,NA
NCT00760266,B3,Total,FALSE,,Male,,Gender,,participants,Number,224,,NA
NCT00760266,B3,Total,FALSE,,Female,,Gender,,participants,Number,227,,NA
NCT00765674,B1,Aliskiren / Amlodipine,FALSE,,,,Age,,years,Mean,54.4,Standard Deviation,11.33
NCT00765674,B2,Aliskiren / Hydrochlorothiazide,FALSE,,,,Age,,years,Mean,55.5,Standard Deviation,10.75
NCT00765674,B3,Amlodipine / Hydrochlorothiazide,FALSE,,,,Age,,years,Mean,55.1,Standard Deviation,10.86
NCT00765674,B4,Aliskiren / Amlodipine / Hydrochlorothiazide,FALSE,,,,Age,,years,Mean,55.4,Standard Deviation,10.54
NCT00765674,B5,Total,FALSE,,,,Age,,years,Mean,55.1,Standard Deviation,10.86
NCT00765674,B1,Aliskiren / Amlodipine,FALSE,,>=65 years,,"Age, Customized",,participants,Number,50,,NA
NCT00765674,B1,Aliskiren / Amlodipine,FALSE,,< 65 years,,"Age, Customized",,participants,Number,237,,NA
NCT00765674,B2,Aliskiren / Hydrochlorothiazide,FALSE,,>=65 years,,"Age, Customized",,participants,Number,56,,NA
NCT00765674,B2,Aliskiren / Hydrochlorothiazide,FALSE,,< 65 years,,"Age, Customized",,participants,Number,242,,NA
NCT00765674,B3,Amlodipine / Hydrochlorothiazide,FALSE,,>=65 years,,"Age, Customized",,participants,Number,63,,NA
NCT00765674,B3,Amlodipine / Hydrochlorothiazide,FALSE,,< 65 years,,"Age, Customized",,participants,Number,233,,NA
NCT00765674,B4,Aliskiren / Amlodipine / Hydrochlorothiazide,FALSE,,>=65 years,,"Age, Customized",,participants,Number,59,,NA
NCT00765674,B4,Aliskiren / Amlodipine / Hydrochlorothiazide,FALSE,,< 65 years,,"Age, Customized",,participants,Number,251,,NA
NCT00765674,B5,Total,FALSE,,>=65 years,,"Age, Customized",,participants,Number,228,,NA
NCT00765674,B5,Total,FALSE,,< 65 years,,"Age, Customized",,participants,Number,963,,NA
NCT00765674,B1,Aliskiren / Amlodipine,FALSE,,Male,,Gender,,participants,Number,172,,NA
NCT00765674,B1,Aliskiren / Amlodipine,FALSE,,Female,,Gender,,participants,Number,115,,NA
NCT00765674,B2,Aliskiren / Hydrochlorothiazide,FALSE,,Male,,Gender,,participants,Number,175,,NA
NCT00765674,B2,Aliskiren / Hydrochlorothiazide,FALSE,,Female,,Gender,,participants,Number,123,,NA
NCT00765674,B3,Amlodipine / Hydrochlorothiazide,FALSE,,Male,,Gender,,participants,Number,186,,NA
NCT00765674,B3,Amlodipine / Hydrochlorothiazide,FALSE,,Female,,Gender,,participants,Number,110,,NA
NCT00765674,B4,Aliskiren / Amlodipine / Hydrochlorothiazide,FALSE,,Male,,Gender,,participants,Number,187,,NA
NCT00765674,B4,Aliskiren / Amlodipine / Hydrochlorothiazide,FALSE,,Female,,Gender,,participants,Number,123,,NA
NCT00765674,B5,Total,FALSE,,Male,,Gender,,participants,Number,720,,NA
NCT00765674,B5,Total,FALSE,,Female,,Gender,,participants,Number,471,,NA
NCT00777946,B1,Aliskiren 300 mg/Amlodipine 10 mg,TRUE,Aliskiren 300 mg/Amlodipine 10 mg,,,Age,,years,Mean,54.6,Standard Deviation,10.67
NCT00777946,B2,Aliskiren 300 mg/Amlodipine 5 mg,TRUE,Aliskiren 300 mg/Amlodipine 5 mg,,,Age,,years,Mean,54.4,Standard Deviation,10.69
NCT00777946,B3,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,,,Age,,years,Mean,54.7,Standard Deviation,10.99
NCT00777946,B4,Total,FALSE,,,,Age,,years,Mean,54.6,Standard Deviation,10.77
NCT00777946,B1,Aliskiren 300 mg/Amlodipine 10 mg,TRUE,Aliskiren 300 mg/Amlodipine 10 mg,Male,,Gender,,participants,Number,163,,NA
NCT00777946,B1,Aliskiren 300 mg/Amlodipine 10 mg,TRUE,Aliskiren 300 mg/Amlodipine 10 mg,Female,,Gender,,participants,Number,120,,NA
NCT00777946,B2,Aliskiren 300 mg/Amlodipine 5 mg,TRUE,Aliskiren 300 mg/Amlodipine 5 mg,Male,,Gender,,participants,Number,176,,NA
NCT00777946,B2,Aliskiren 300 mg/Amlodipine 5 mg,TRUE,Aliskiren 300 mg/Amlodipine 5 mg,Female,,Gender,,participants,Number,101,,NA
NCT00777946,B3,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Male,,Gender,,participants,Number,157,,NA
NCT00777946,B3,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Female,,Gender,,participants,Number,103,,NA
NCT00777946,B4,Total,FALSE,,Male,,Gender,,participants,Number,496,,NA
NCT00777946,B4,Total,FALSE,,Female,,Gender,,participants,Number,324,,NA
NCT00778921,B1,Aliskiren/Amlodipine 300/10 mg,TRUE,Aliskiren/Amlodipine 300/10 mg,,,Age,,years,Mean,55.2,Standard Deviation,10.19
NCT00778921,B2,Aliskiren/Amlodipine 150/10 mg,TRUE,Aliskiren/Amlodipine 150/10 mg,,,Age,,years,Mean,54.4,Standard Deviation,10.70
NCT00778921,B3,Amlodipine 10 mg,TRUE,Amlodipine 10 mg,,,Age,,years,Mean,54.3,Standard Deviation,10.92
NCT00778921,B4,Total,FALSE,,,,Age,,years,Mean,54.6,Standard Deviation,10.60
NCT00778921,B1,Aliskiren/Amlodipine 300/10 mg,TRUE,Aliskiren/Amlodipine 300/10 mg,Male,,Gender,,participants,Number,163,,NA
NCT00778921,B1,Aliskiren/Amlodipine 300/10 mg,TRUE,Aliskiren/Amlodipine 300/10 mg,Female,,Gender,,participants,Number,116,,NA
NCT00778921,B2,Aliskiren/Amlodipine 150/10 mg,TRUE,Aliskiren/Amlodipine 150/10 mg,Male,,Gender,,participants,Number,172,,NA
NCT00778921,B2,Aliskiren/Amlodipine 150/10 mg,TRUE,Aliskiren/Amlodipine 150/10 mg,Female,,Gender,,participants,Number,113,,NA
NCT00778921,B3,Amlodipine 10 mg,TRUE,Amlodipine 10 mg,Male,,Gender,,participants,Number,184,,NA
NCT00778921,B3,Amlodipine 10 mg,TRUE,Amlodipine 10 mg,Female,,Gender,,participants,Number,99,,NA
NCT00778921,B4,Total,FALSE,,Male,,Gender,,participants,Number,519,,NA
NCT00778921,B4,Total,FALSE,,Female,,Gender,,participants,Number,328,,NA
NCT00787605,B1,Aliskiren/HCTZ,FALSE,,,,Age,,years,Mean,59.7,Standard Deviation,9.83
NCT00787605,B2,Amlodipine,TRUE,Amlodipine,,,Age,,years,Mean,59.8,Standard Deviation,10.01
NCT00787605,B3,Total,FALSE,,,,Age,,years,Mean,59.8,Standard Deviation,9.91
NCT00787605,B1,Aliskiren/HCTZ,FALSE,,Male,,Gender,,participants,Number,216,,NA
NCT00787605,B1,Aliskiren/HCTZ,FALSE,,Female,,Gender,,participants,Number,212,,NA
NCT00787605,B2,Amlodipine,TRUE,Amlodipine,Male,,Gender,,participants,Number,223,,NA
NCT00787605,B2,Amlodipine,TRUE,Amlodipine,Female,,Gender,,participants,Number,209,,NA
NCT00787605,B3,Total,FALSE,,Male,,Gender,,participants,Number,439,,NA
NCT00787605,B3,Total,FALSE,,Female,,Gender,,participants,Number,421,,NA
NCT00797316,B1,Aliskiren/HCTZ,FALSE,,,,Age,,years,Mean,54.4,Standard Deviation,11.09
NCT00797316,B2,Aliskiren,TRUE,Aliskiren,,,Age,,years,Mean,53.5,Standard Deviation,10.87
NCT00797316,B3,Total,FALSE,,,,Age,,years,Mean,53.9,Standard Deviation,10.98
NCT00797316,B1,Aliskiren/HCTZ,FALSE,,>= 65,,"Age, Customized",,participants,Number,50,,NA
NCT00797316,B1,Aliskiren/HCTZ,FALSE,,< 65,,"Age, Customized",,participants,Number,217,,NA
NCT00797316,B2,Aliskiren,TRUE,Aliskiren,>= 65,,"Age, Customized",,participants,Number,32,,NA
NCT00797316,B2,Aliskiren,TRUE,Aliskiren,< 65,,"Age, Customized",,participants,Number,233,,NA
NCT00797316,B3,Total,FALSE,,>= 65,,"Age, Customized",,participants,Number,82,,NA
NCT00797316,B3,Total,FALSE,,< 65,,"Age, Customized",,participants,Number,450,,NA
NCT00797316,B1,Aliskiren/HCTZ,FALSE,,Male,,Gender,,participants,Number,139,,NA
NCT00797316,B1,Aliskiren/HCTZ,FALSE,,Female,,Gender,,participants,Number,128,,NA
NCT00797316,B2,Aliskiren,TRUE,Aliskiren,Male,,Gender,,participants,Number,136,,NA
NCT00797316,B2,Aliskiren,TRUE,Aliskiren,Female,,Gender,,participants,Number,129,,NA
NCT00797316,B3,Total,FALSE,,Male,,Gender,,participants,Number,275,,NA
NCT00797316,B3,Total,FALSE,,Female,,Gender,,participants,Number,257,,NA
NCT00809926,B1,Valsartan/Aliskiren,FALSE,,,,Age,,years,Mean,57.5,Standard Deviation,11.1
NCT00809926,B2,Valsartan,TRUE,Valsartan,,,Age,,years,Mean,56.7,Standard Deviation,11.0
NCT00809926,B3,Total,FALSE,,,,Age,,years,Mean,57.1,Standard Deviation,11.0
NCT00809926,B1,Valsartan/Aliskiren,FALSE,,Male,,Gender,,participants,Number,125,,NA
NCT00809926,B1,Valsartan/Aliskiren,FALSE,,Female,,Gender,,participants,Number,107,,NA
NCT00809926,B2,Valsartan,TRUE,Valsartan,Male,,Gender,,participants,Number,103,,NA
NCT00809926,B2,Valsartan,TRUE,Valsartan,Female,,Gender,,participants,Number,116,,NA
NCT00809926,B3,Total,FALSE,,Male,,Gender,,participants,Number,228,,NA
NCT00809926,B3,Total,FALSE,,Female,,Gender,,participants,Number,223,,NA
NCT00841672,B1,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,,,Age,,years,Mean,59,Standard Deviation,10.38
NCT00841672,B2,Amlodipine 10 mg Capsule,FALSE,,,,Age,,years,Mean,59,Standard Deviation,10.82
NCT00841672,B3,Total,FALSE,,,,Age,,years,Mean,59,Standard Deviation,10.60
NCT00841672,B1,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,Male,,Gender,,participants,Number,108,,NA
NCT00841672,B1,Aliskiren/Amlodipine 300/10 mg Tablet,FALSE,,Female,,Gender,,participants,Number,136,,NA
NCT00841672,B2,Amlodipine 10 mg Capsule,FALSE,,Male,,Gender,,participants,Number,102,,NA
NCT00841672,B2,Amlodipine 10 mg Capsule,FALSE,,Female,,Gender,,participants,Number,139,,NA
NCT00841672,B3,Total,FALSE,,Male,,Gender,,participants,Number,210,,NA
NCT00841672,B3,Total,FALSE,,Female,,Gender,,participants,Number,275,,NA
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,,,Age,,years,Mean,55.5,Standard Deviation,10.49
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,,,Age,,years,Mean,56.7,Standard Deviation,10.83
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,,,Age,,years,Mean,55.7,Standard Deviation,9.78
NCT00846365,B4,Total,FALSE,,,,Age,,years,Mean,56.0,Standard Deviation,10.38
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,â‰¥65 years,,"Age, Customized",,participants,Number,73,,NA
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,252,,NA
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,<45 years,,"Age, Customized",,participants,Number,47,,NA
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,â‰¥65 years,,"Age, Customized",,participants,Number,75,,NA
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,244,,NA
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,<45 years,,"Age, Customized",,participants,Number,38,,NA
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,â‰¥65 years,,"Age, Customized",,participants,Number,66,,NA
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,249,,NA
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,<45 years,,"Age, Customized",,participants,Number,41,,NA
NCT00846365,B4,Total,FALSE,,â‰¥65 years,,"Age, Customized",,participants,Number,214,,NA
NCT00846365,B4,Total,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,745,,NA
NCT00846365,B4,Total,FALSE,,<45 years,,"Age, Customized",,participants,Number,126,,NA
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,,,Body Mass Index (BMI),BMI was calculated using height at Screening and weight at Baseline.,kg/m^2,Mean,31.7,Standard Deviation,5.94
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,,,Body Mass Index (BMI),BMI was calculated using height at Screening and weight at Baseline.,kg/m^2,Mean,31.8,Standard Deviation,6.40
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,,,Body Mass Index (BMI),BMI was calculated using height at Screening and weight at Baseline.,kg/m^2,Mean,31.9,Standard Deviation,6.08
NCT00846365,B4,Total,FALSE,,,,Body Mass Index (BMI),BMI was calculated using height at Screening and weight at Baseline.,kg/m^2,Mean,31.8,Standard Deviation,6.14
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,Male,,Gender,,participants,Number,197,,NA
NCT00846365,B1,Azilsartan Medoxomil 20-40mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,Female,,Gender,,participants,Number,175,,NA
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,Male,,Gender,,participants,Number,183,,NA
NCT00846365,B2,Azilsartan Medoxomil 40-80mg Plus Chlorthalidone 12.5-25 mg QD,FALSE,,Female,,Gender,,participants,Number,174,,NA
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,Male,,Gender,,participants,Number,183,,NA
NCT00846365,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,FALSE,,Female,,Gender,,participants,Number,173,,NA
NCT00846365,B4,Total,FALSE,,Male,,Gender,,participants,Number,563,,NA
NCT00846365,B4,Total,FALSE,,Female,,Gender,,participants,Number,522,,NA
NCT00853957,B1,Aliskiren/Amlodipine,TRUE,Aliskiren/Amlodipine,,,Age,,years,Mean,53.2,Standard Deviation,9.33
NCT00853957,B2,Amlodipine,TRUE,Amlodipine,,,Age,,years,Mean,52.4,Standard Deviation,10.57
NCT00853957,B3,Total,FALSE,,,,Age,,years,Mean,52.8,Standard Deviation,9.97
NCT00853957,B1,Aliskiren/Amlodipine,TRUE,Aliskiren/Amlodipine,â‰¥55 years,,"Age, Customized",,participants,Number,97,,NA
NCT00853957,B1,Aliskiren/Amlodipine,TRUE,Aliskiren/Amlodipine,<55 years,,"Age, Customized",,participants,Number,123,,NA
NCT00853957,B2,Amlodipine,TRUE,Amlodipine,â‰¥55 years,,"Age, Customized",,participants,Number,96,,NA
NCT00853957,B2,Amlodipine,TRUE,Amlodipine,<55 years,,"Age, Customized",,participants,Number,127,,NA
NCT00853957,B3,Total,FALSE,,â‰¥55 years,,"Age, Customized",,participants,Number,193,,NA
NCT00853957,B3,Total,FALSE,,<55 years,,"Age, Customized",,participants,Number,250,,NA
NCT00853957,B1,Aliskiren/Amlodipine,TRUE,Aliskiren/Amlodipine,Male,,Gender,,participants,Number,97,,NA
NCT00853957,B1,Aliskiren/Amlodipine,TRUE,Aliskiren/Amlodipine,Female,,Gender,,participants,Number,123,,NA
NCT00853957,B2,Amlodipine,TRUE,Amlodipine,Male,,Gender,,participants,Number,108,,NA
NCT00853957,B2,Amlodipine,TRUE,Amlodipine,Female,,Gender,,participants,Number,115,,NA
NCT00853957,B3,Total,FALSE,,Male,,Gender,,participants,Number,205,,NA
NCT00853957,B3,Total,FALSE,,Female,,Gender,,participants,Number,238,,NA
NCT00860262,B1,T80+A10,FALSE,,,,Age,,years,Mean,58.0,Standard Deviation,10.4
NCT00860262,B2,Telmisartan 80 mg,FALSE,,,,Age,,years,Mean,58.1,Standard Deviation,10.2
NCT00860262,B3,Amlodipine 10 mg,FALSE,,,,Age,,years,Mean,58.6,Standard Deviation,10.5
NCT00860262,B4,Total,FALSE,,,,Age,,years,Mean,58.2,Standard Deviation,10.3
NCT00860262,B1,T80+A10,FALSE,,>= 65 years,,"Age, Customized",,Participants,Number,112,,NA
NCT00860262,B1,T80+A10,FALSE,,< 65 years,,"Age, Customized",,Participants,Number,309,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,>= 65 years,,"Age, Customized",,Participants,Number,59,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,< 65 years,,"Age, Customized",,Participants,Number,158,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,>= 65 years,,"Age, Customized",,Participants,Number,64,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,< 65 years,,"Age, Customized",,Participants,Number,156,,NA
NCT00860262,B4,Total,FALSE,,>= 65 years,,"Age, Customized",,Participants,Number,235,,NA
NCT00860262,B4,Total,FALSE,,< 65 years,,"Age, Customized",,Participants,Number,623,,NA
NCT00860262,B1,T80+A10,FALSE,,,,Body Mass Index (BMI),,kilograms/square meter,Mean,30.6,Standard Deviation,5.9
NCT00860262,B2,Telmisartan 80 mg,FALSE,,,,Body Mass Index (BMI),,kilograms/square meter,Mean,30.2,Standard Deviation,5.2
NCT00860262,B3,Amlodipine 10 mg,FALSE,,,,Body Mass Index (BMI),,kilograms/square meter,Mean,30.7,Standard Deviation,6.3
NCT00860262,B4,Total,FALSE,,,,Body Mass Index (BMI),,kilograms/square meter,Mean,30.6,Standard Deviation,5.8
NCT00860262,B1,T80+A10,FALSE,,BMI >= 30,,Body Mass Index Class,,participants,Number,198,,NA
NCT00860262,B1,T80+A10,FALSE,,25 <= BMI < 30,,Body Mass Index Class,,participants,Number,160,,NA
NCT00860262,B1,T80+A10,FALSE,,BMI < 25,,Body Mass Index Class,,participants,Number,63,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,BMI >= 30,,Body Mass Index Class,,participants,Number,107,,NA
